ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,411,Farm product merchant wholesalers,13,New Brunswick,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3995,411,Farm product merchant wholesalers,13,New Brunswick,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,100,X,A,X,X,X,X,X,A,X,X,X,X
3996,411,Farm product merchant wholesalers,13,New Brunswick,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3997,411,Farm product merchant wholesalers,24,Québec,1,Rural,1,Unincorporated,2018,30,30,5000,30,45,45,160,160,226,226,5000,187.2,A,39.6,85.9,205.4,418,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
3998,411,Farm product merchant wholesalers,24,Québec,1,Rural,2,Incorporated,2018,88,30,5000,30,120,120,371,371,1221,1221,5000,937.6,A,84.5,238.6,753.5,2673.9,90.7,A,70.9,214.9,738.9,2538.1,97.7,46.9,A,13.6,23.7,14.6,135.8,53.4,95,A,83.9,90.1,98.1,94.9,5,A,16.1,9.9,1.9,5.1
3999,411,Farm product merchant wholesalers,24,Québec,1,Rural,3,All businesses,2018,118,30,5000,30,106,106,253,253,837,837,5000,746.8,A,64.3,174.3,490.8,2257.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4000,411,Farm product merchant wholesalers,24,Québec,2,Urban,1,Unincorporated,2018,47,30,5000,30,74,74,121,121,299,299,5000,238.8,A,48.8,108.2,232.9,565.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4001,411,Farm product merchant wholesalers,24,Québec,2,Urban,2,Incorporated,2018,133,30,5000,30,125,125,325,325,1104,1104,5000,709,A,71.8,218.3,648.3,1897.4,697.5,A,64.1,211.2,629.4,1885.3,97.7,11.4,B,7.7,7.1,18.9,12.1,33.8,98.4,A,89.3,96.7,97.1,99.4,1.6,B,10.7,3.3,2.9,0.6
4002,411,Farm product merchant wholesalers,24,Québec,2,Urban,3,All businesses,2018,180,30,5000,30,104,104,270,270,787,787,5000,586.2,A,63,174.4,451.5,1656,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4003,411,Farm product merchant wholesalers,35,Ontario,1,Rural,1,Unincorporated,2018,43,30,5000,30,50,50,80,80,240,240,5000,302.6,A,46.2,71.2,147.4,945.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4004,411,Farm product merchant wholesalers,35,Ontario,1,Rural,2,Incorporated,2018,76,30,5000,30,100,100,347,347,1095,1095,5000,829.1,A,63.4,214.7,710.6,2327.6,75,A,32.3,189.3,653.2,2160.4,89.5,70.3,A,31.1,25.4,57.4,167.2,53.9,91.5,A,50.9,88.2,91.9,92.8,8.5,A,49.1,11.8,8.1,7.2
4005,411,Farm product merchant wholesalers,35,Ontario,1,Rural,3,All businesses,2018,119,30,5000,30,74,74,203,203,843,843,5000,638.8,A,51.3,118.4,412.6,1973,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4006,411,Farm product merchant wholesalers,35,Ontario,2,Urban,1,Unincorporated,2018,110,30,5000,30,57,57,97,97,199,199,5000,162.5,A,42.5,75.7,144.3,387.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4007,411,Farm product merchant wholesalers,35,Ontario,2,Urban,2,Incorporated,2018,236,30,5000,30,161,161,597,597,1332,1332,5000,966.3,A,92.7,352.1,936.6,2483.9,930.6,A,80.3,327.1,896.2,2418.7,94.1,35.8,A,12.4,24.9,40.5,65.2,35.2,96.3,A,86.6,92.9,95.7,97.4,3.7,A,13.4,7.1,4.3,2.6
4008,411,Farm product merchant wholesalers,35,Ontario,2,Urban,3,All businesses,2018,346,30,5000,30,94,94,280,280,933,933,5000,710.8,A,58.3,171.3,554.3,2059.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4009,411,Farm product merchant wholesalers,49,Prairies,1,Rural,1,Unincorporated,2018,52,30,5000,30,50,50,80,80,127,127,5000,116.9,A,39.5,67,100.3,260.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4010,411,Farm product merchant wholesalers,49,Prairies,1,Rural,2,Incorporated,2018,136,30,5000,30,147,147,450,450,1239,1239,5000,899.6,A,81.7,273.7,819.3,2423.6,40,A,50,250.7,743.1,2319.6,94.1,58.7,A,31.7,23,76.2,104,79.4,93.5,A,61.2,91.6,90.7,95.7,6.5,A,38.8,8.4,9.3,4.3
4011,411,Farm product merchant wholesalers,49,Prairies,1,Rural,3,All businesses,2018,188,30,5000,30,85,85,216,216,923,923,5000,683.1,A,55.2,140.4,497,2039.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4012,411,Farm product merchant wholesalers,49,Prairies,2,Urban,1,Unincorporated,2018,48,30,5000,30,46,46,75,75,127,127,5000,151.2,A,37.8,58.7,94.7,413.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4013,411,Farm product merchant wholesalers,49,Prairies,2,Urban,2,Incorporated,2018,144,30,5000,30,110,110,529,529,1447,1447,5000,952.6,A,65.8,282.2,818.6,2643.6,71.4,A,56.4,259.9,765.1,2404.1,95.8,81.2,A,9.4,22.3,53.5,239.5,50,91.5,A,85.7,92.1,93.5,90.9,8.5,A,14.3,7.9,6.5,9.1
4014,411,Farm product merchant wholesalers,49,Prairies,2,Urban,3,All businesses,2018,192,30,5000,30,75,75,252,252,899,899,5000,752.2,A,48.4,132.1,565.5,2262.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4015,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,1,Unincorporated,2018,18,30,5000,30,40,40,53,53,93,93,5000,114.5,A,35,49.1,85.4,288.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4016,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,2,Incorporated,2018,30,30,5000,30,151,151,679,679,1620,1620,5000,1071.9,A,94.2,344,1088,2761.5,1026.9,A,37.5,328,1073.7,2668.4,93.3,45,A,56.7,16,14.3,93.1,80,95.8,A,39.8,95.4,98.7,96.6,4.2,A,60.2,4.6,1.3,3.4
4017,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,3,All businesses,2018,48,30,5000,30,54,54,215,215,866,866,5000,712.9,A,41.8,125.9,473.1,2210.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4018,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4019,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,93.8,X,A,X,X,X,X,53.1,X,A,X,X,X,X,X,A,X,X,X,X
4020,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,3,All businesses,2018,43,30,5000,30,90,90,311,311,796,796,5000,781.3,A,72,205.5,616.9,2230.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4021,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,1,Unincorporated,2018,14,30,5000,30,54,54,86,86,132,132,5000,127.5,A,47.5,80.7,125,256.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4022,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,2,Incorporated,2018,44,30,5000,30,216,216,604,604,1321,1321,5000,945.2,A,117.7,393.7,902.2,2367.2,7.5,A,91.3,372.6,848.5,2237.6,95.5,57.7,B,26.4,21.1,53.7,129.6,81.8,93.9,A,77.6,94.6,94.1,94.5,6.1,B,22.4,5.4,5.9,5.5
4023,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,3,All businesses,2018,58,30,5000,30,119,119,307,307,924,924,5000,747.8,A,71.8,212.2,638.6,2068.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4024,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,1,Unincorporated,2018,11,30,5000,30,X,X,72,72,X,X,5000,179.3,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4025,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,2,Incorporated,2018,31,30,5000,30,54,54,472,472,1170,1170,5000,1059.8,A,46,254.5,858.5,3080,1.9,A,45.8,215.2,706.9,2559.6,96.8,177.9,A,0.2,39.3,151.6,520.4,61.3,83.2,A,99.5,84.6,82.3,83.1,16.8,A,0.5,15.4,17.7,16.9
4026,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,3,All businesses,2018,42,30,5000,30,50,50,160,160,905,905,5000,829.2,A,41.7,91.8,623.1,2560,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4027,411,Farm product merchant wholesalers,48,Alberta,1,Rural,1,Unincorporated,2018,20,30,5000,30,60,60,91,91,103,103,5000,111.6,A,45.9,71.9,100.2,228.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4028,411,Farm product merchant wholesalers,48,Alberta,1,Rural,2,Incorporated,2018,62,30,5000,30,95,95,337,337,1051,1051,5000,783.8,A,66.6,181.5,665.3,2221.9,717.7,A,43.1,152.9,584.3,2090.5,93.5,66.1,B,23.5,28.5,81,131.4,77.4,91.6,A,64.7,84.3,87.8,94.1,8.4,B,35.3,15.7,12.2,5.9
4029,411,Farm product merchant wholesalers,48,Alberta,1,Rural,3,All businesses,2018,82,30,5000,30,79,79,162,162,718,718,5000,619.9,A,57,115.9,397.1,1909.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4030,411,Farm product merchant wholesalers,48,Alberta,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4031,411,Farm product merchant wholesalers,48,Alberta,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,96.3,X,A,X,X,X,X,44.4,X,B,X,X,X,X,X,A,X,X,X,X
4032,411,Farm product merchant wholesalers,48,Alberta,2,Urban,3,All businesses,2018,107,30,5000,30,63,63,175,175,832,832,5000,710.3,B,45.7,121.6,518.9,2155.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4033,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,1,Unincorporated,2018,13,30,5000,30,43,43,83,83,164,164,5000,151.2,A,40.2,74.1,146.8,343.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4034,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,2,Incorporated,2018,10,30,5000,30,X,X,649,649,X,X,5000,795.8,A,X,X,X,X,794.6,A,X,X,X,X,100,1.2,A,X,X,X,X,40,99.9,A,X,X,X,X,0.1,A,X,X,X,X
4035,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,3,All businesses,2018,23,30,5000,30,65,65,164,164,527,527,5000,431.5,A,52.8,131.4,343.3,1198.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4036,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4037,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,97.5,X,A,X,X,X,X,49.2,X,A,X,X,X,X,X,A,X,X,X,X
4038,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,3,All businesses,2018,172,30,5000,30,110,110,268,268,717,717,5000,651,A,62.1,175.3,447.4,1919.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4039,411,Farm product merchant wholesalers,63,Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4040,411,Farm product merchant wholesalers,63,Territories,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4041,411,Farm product merchant wholesalers,63,Territories,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4042,411,Farm product merchant wholesalers,63,Territories,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4043,411,Farm product merchant wholesalers,63,Territories,2,Urban,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4044,411,Farm product merchant wholesalers,63,Territories,2,Urban,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4045,411,Farm product merchant wholesalers,60,Yukon,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4046,411,Farm product merchant wholesalers,60,Yukon,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4047,411,Farm product merchant wholesalers,60,Yukon,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4048,411,Farm product merchant wholesalers,60,Yukon,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4049,411,Farm product merchant wholesalers,60,Yukon,2,Urban,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4050,411,Farm product merchant wholesalers,60,Yukon,2,Urban,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4051,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4052,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4053,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4054,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4055,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4056,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4057,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4058,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4059,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4060,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,1,Unincorporated,2018,17,30,5000,30,105,105,136,136,316,316,5000,488.6,A,83.3,126.2,225.7,1519.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4061,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,2,Incorporated,2018,126,30,5000,30,154,154,445,445,1321,1321,5000,1011.1,A,85.6,280.4,826.8,2851.8,929.6,A,56.9,249.1,759.5,2653.1,89.7,81.5,A,28.7,31.4,67.3,198.7,53.2,91.9,A,66.5,88.8,91.9,93,8.1,A,33.5,11.2,8.1,7
4062,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,3,All businesses,2018,143,30,5000,30,136,136,394,394,1174,1174,5000,949,A,82.8,241.9,724.3,2747.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4063,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,1,Unincorporated,2018,42,30,5000,30,52,52,84,84,232,232,5000,231.2,A,45.2,63.9,142.1,673.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4064,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,2,Incorporated,2018,261,30,5000,30,113,113,439,439,1573,1573,5000,1017.6,A,71.7,252.1,931.9,2814.6,941.5,A,41.7,212.6,842.6,2669,87.7,76.1,B,30,39.5,89.2,145.6,50.2,92.5,A,58.1,84.3,90.4,94.8,7.5,B,41.9,15.7,9.6,5.2
4065,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,3,All businesses,2018,303,30,5000,30,98,98,343,343,1385,1385,5000,908.6,A,62.1,193.9,734.6,2643.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4066,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4067,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,41.7,X,A,X,X,X,X,X,A,X,X,X,X
4068,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,3,All businesses,2018,16,30,5000,30,137,137,780,780,1174,1174,5000,1218.8,A,107,544.6,1032.6,3190.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4069,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4070,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,77.8,X,A,X,X,X,X,44.4,X,A,X,X,X,X,X,A,X,X,X,X
4071,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4072,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4073,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
4074,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4075,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4076,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,75,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
4077,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4078,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4079,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4080,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4081,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4082,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4083,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4084,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4085,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,66.7,X,A,X,X,X,X,X,A,X,X,X,X
4086,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,3,All businesses,2018,7,30,5000,30,X,X,242,242,X,X,5000,1180.8,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4087,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
