ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Percent of profitable businesses,Profitable : Total Revenue,"Profitable : Total Revenue, quality indicator","Profitable : Total Revenue, first quartile","Profitable : Total Revenue, second quartile","Profitable : Total Revenue, third quartile","Profitable : Total Revenue, fourth quartile",Profitable : Total Expenses,"Profitable : Total Expenses, quality indicator","Profitable : Total Expenses, first quartile","Profitable : Total Expenses, second quartile","Profitable : Total Expenses, third quartile","Profitable : Total Expenses, fourth quartile",Profitable : Net Profit,"Profitable : Net Profit, quality indicator","Profitable : Net Profit, first quartile","Profitable : Net Profit, second quartile","Profitable : Net Profit, third quartile","Profitable : Net Profit, fourth quartile",Non-profitable : Total Revenue,"Non-profitable : Total Revenue, quality indicator","Non-profitable : Total Revenue, first quartile","Non-profitable : Total Revenue, second quartile","Non-profitable : Total Revenue, third quartile","Non-profitable : Total Revenue, fourth quartile",Non-profitable : Total expenses,"Non-profitable : Total expenses, quality indicator","Non-profitable : Total expenses, first quartile","Non-profitable : Total expenses, second quartile","Non-profitable : Total expenses, third quartile","Non-profitable : Total expenses, fourth quartile",Non-profitable : Net loss,"Non-profitable : Net loss, quality indicator","Non-profitable : Net loss, first quartile","Non-profitable : Net loss, second quartile","Non-profitable : Net loss, third quartile","Non-profitable : Net loss, fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,451,"Sporting goods, hobby, book and music stores",49,Prairies,1,Rural,3,All businesses,2018,63.5,524.8,A,X,X,555,313,473,A,X,X,517.3,227.8,51.7,A,X,X,37.7,85.2,434,A,X,X,X,X,470.9,A,X,X,X,X,-36.9,B,X,X,X,X
1932,451,"Sporting goods, hobby, book and music stores",49,Prairies,2,Urban,3,All businesses,2018,72.2,612.4,A,X,X,820.1,218.9,552.8,A,X,X,740.7,141.9,59.6,A,X,X,79.4,77,626.1,A,X,X,X,X,668.5,A,X,X,X,X,-42.4,B,X,X,X,X
1933,451,"Sporting goods, hobby, book and music stores",46,Manitoba,1,Rural,3,All businesses,2018,67.6,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,C,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X
1934,451,"Sporting goods, hobby, book and music stores",46,Manitoba,2,Urban,3,All businesses,2018,75.1,563.5,A,X,X,659.8,171.3,513.1,A,X,X,593.1,111.8,50.4,A,X,X,66.7,59.5,671,A,X,X,X,X,702.3,A,X,X,X,X,-31.3,B,X,X,X,X
1935,451,"Sporting goods, hobby, book and music stores",47,Saskatchewan,1,Rural,3,All businesses,2018,64.5,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1936,451,"Sporting goods, hobby, book and music stores",47,Saskatchewan,2,Urban,3,All businesses,2018,75,717.5,A,X,X,777.9,328.4,658.4,A,X,X,713.9,233.6,59.1,A,X,X,64,94.8,577.4,A,X,X,X,X,618.4,A,X,X,X,X,-40.9,A,X,X,X,X
1937,451,"Sporting goods, hobby, book and music stores",48,Alberta,1,Rural,3,All businesses,2018,62,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
1938,451,"Sporting goods, hobby, book and music stores",48,Alberta,2,Urban,3,All businesses,2018,70.8,600.7,A,X,X,820.7,203.5,538.3,B,X,X,736.5,126.6,62.4,A,X,X,84.2,76.9,625.2,A,X,X,X,X,670.6,A,X,X,X,X,-45.4,B,X,X,X,X
1939,451,"Sporting goods, hobby, book and music stores",59,British Columbia,1,Rural,3,All businesses,2018,82.3,550.1,A,487.7,655.1,768.2,245.3,487.9,A,483.9,622.5,668.7,173.6,62.2,A,3.8,32.6,99.4,71.7,327.7,A,X,X,X,X,367.7,A,X,X,X,X,-40,A,X,X,X,X
1940,451,"Sporting goods, hobby, book and music stores",59,British Columbia,2,Urban,3,All businesses,2018,77.2,641.1,A,348.9,933.5,783.9,231.9,579.9,A,348.8,902.2,704.4,153.9,61.1,A,0.1,31.3,79.5,78,558.9,A,X,X,X,X,605.7,A,X,X,X,X,-46.8,B,X,X,X,X
1941,451,"Sporting goods, hobby, book and music stores",63,Territories,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1942,451,"Sporting goods, hobby, book and music stores",63,Territories,2,Urban,3,All businesses,2018,92.9,634.7,A,X,X,457.4,154.3,594.9,A,X,X,413.4,103.8,39.8,A,X,X,44,50.4,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1943,451,"Sporting goods, hobby, book and music stores",60,Yukon,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1944,451,"Sporting goods, hobby, book and music stores",60,Yukon,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1945,451,"Sporting goods, hobby, book and music stores",61,Nordwest Territories,1,Rural,3,All businesses,2018,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
1946,451,"Sporting goods, hobby, book and music stores",61,Nordwest Territories,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1947,451,"Sporting goods, hobby, book and music stores",62,Nunavut,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1948,452,General merchandise stores,0,Canada,1,Rural,3,All businesses,2018,69.3,776.2,A,X,X,1009.4,322.7,722.4,A,X,X,944.4,250.2,53.8,A,X,X,65,72.5,540.4,A,X,X,X,X,596.2,A,X,X,X,X,-55.8,B,X,X,X,X
1949,452,General merchandise stores,0,Canada,2,Urban,3,All businesses,2018,70.3,558.8,A,X,X,700.7,306.5,507.5,A,X,X,649.5,221.1,51.3,A,X,X,51.2,85.4,381.5,A,X,X,X,X,423.1,A,X,X,X,X,-41.6,B,X,X,X,X
1950,452,General merchandise stores,15,Altantic,1,Rural,3,All businesses,2018,68.4,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1951,452,General merchandise stores,15,Altantic,2,Urban,3,All businesses,2018,67.7,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1952,452,General merchandise stores,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,62.5,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1953,452,General merchandise stores,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,71.4,684.8,B,X,X,476.7,268,652.1,B,X,X,458.5,212.5,32.7,A,X,X,18.2,55.5,482.3,A,X,X,X,X,508.7,A,X,X,X,X,-26.4,A,X,X,X,X
1954,452,General merchandise stores,11,Prince Edward Island,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1955,452,General merchandise stores,11,Prince Edward Island,2,Urban,3,All businesses,2018,60,585.3,A,X,X,X,X,496,A,X,X,X,X,89.3,A,X,X,X,X,384.2,A,X,X,X,X,416.1,A,X,X,X,X,-31.9,A,X,X,X,X
1956,452,General merchandise stores,12,Nova Scotia,1,Rural,3,All businesses,2018,80,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1957,452,General merchandise stores,12,Nova Scotia,2,Urban,3,All businesses,2018,67.9,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1958,452,General merchandise stores,13,New Brunswick,1,Rural,3,All businesses,2018,62.2,956,A,X,X,1373.2,487.3,918.4,A,X,X,1342.3,425.9,37.7,A,X,X,31,61.4,1161.8,A,X,X,X,X,1186.7,A,X,X,X,X,-24.9,A,X,X,X,X
1959,452,General merchandise stores,13,New Brunswick,2,Urban,3,All businesses,2018,68,564,B,X,X,907.4,335.6,517.8,B,X,X,853.2,265.9,46.2,A,X,X,54.1,69.7,477.1,A,X,X,X,X,496.4,A,X,X,X,X,-19.3,A,X,X,X,X
1960,452,General merchandise stores,24,Québec,1,Rural,3,All businesses,2018,66.7,844.3,A,X,X,822.6,489.6,785,A,X,X,772.1,400.8,59.3,A,X,X,50.4,88.8,494.6,A,X,X,X,X,519.5,A,X,X,X,X,-24.9,A,X,X,X,X
1961,452,General merchandise stores,24,Québec,2,Urban,3,All businesses,2018,71.3,570.8,A,X,X,759.3,242.6,511.8,A,X,X,690.6,154.7,59,A,X,X,68.6,87.9,347.9,A,X,X,X,X,383.2,A,X,X,X,X,-35.3,A,X,X,X,X
1962,452,General merchandise stores,35,Ontario,1,Rural,3,All businesses,2018,73.1,721.5,A,X,X,980.1,220,669.7,A,X,X,909.7,150.7,51.8,A,X,X,70.4,69.3,471,A,X,X,X,X,577,A,X,X,X,X,-105.9,B,X,X,X,X
1963,452,General merchandise stores,35,Ontario,2,Urban,3,All businesses,2018,69.8,514,A,X,X,575.5,332,474.1,B,X,X,544.5,257,39.9,A,X,X,31,74.9,346.6,A,X,X,X,X,378,A,X,X,X,X,-31.4,B,X,X,X,X
1964,452,General merchandise stores,49,Prairies,1,Rural,3,All businesses,2018,65.4,749.5,A,X,X,1031.5,348,688.4,A,X,X,956.6,274,61.1,A,X,X,74.8,74,464.8,A,X,X,X,X,519.4,B,X,X,X,X,-54.6,B,X,X,X,X
1965,452,General merchandise stores,49,Prairies,2,Urban,3,All businesses,2018,68.3,599,A,X,X,585.2,379.8,531,A,X,X,536.7,255.3,67.9,B,X,X,48.5,124.5,347.9,A,X,X,X,X,385.8,A,X,X,X,X,-37.9,B,X,X,X,X
1966,452,General merchandise stores,46,Manitoba,1,Rural,3,All businesses,2018,67.9,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,C,X,X,X,X
1967,452,General merchandise stores,46,Manitoba,2,Urban,3,All businesses,2018,72,428.8,B,X,X,411.7,206.4,380.5,B,X,X,373.1,117.3,48.3,A,X,X,38.6,89.1,338.5,A,X,X,X,X,381.7,A,X,X,X,X,-43.2,A,X,X,X,X
1968,452,General merchandise stores,47,Saskatchewan,1,Rural,3,All businesses,2018,66.2,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1969,452,General merchandise stores,47,Saskatchewan,2,Urban,3,All businesses,2018,70.1,463.8,A,X,X,360.4,306.7,395.6,A,X,X,320.4,177.8,68.2,A,X,X,40,128.8,265.2,A,X,X,X,X,288.6,A,X,X,X,X,-23.3,A,X,X,X,X
1970,452,General merchandise stores,48,Alberta,1,Rural,3,All businesses,2018,64,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X
1971,452,General merchandise stores,48,Alberta,2,Urban,3,All businesses,2018,67.2,661.1,A,X,X,631.6,450.2,589.1,A,X,X,582.1,317.7,72,B,X,X,49.5,132.5,363.5,A,X,X,X,X,403,A,X,X,X,X,-39.5,B,X,X,X,X
1972,452,General merchandise stores,59,British Columbia,1,Rural,3,All businesses,2018,75.4,X,A,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1973,452,General merchandise stores,59,British Columbia,2,Urban,3,All businesses,2018,72.6,596.5,A,X,X,742.2,312.7,538.1,A,X,X,671.8,229.2,58.4,A,X,X,70.4,83.5,508.8,B,X,X,X,X,594.8,B,X,X,X,X,-86,A,X,X,X,X
1974,452,General merchandise stores,63,Territories,1,Rural,3,All businesses,2018,53.8,X,C,X,X,X,X,X,C,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1975,452,General merchandise stores,63,Territories,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1976,452,General merchandise stores,60,Yukon,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1977,452,General merchandise stores,60,Yukon,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1978,452,General merchandise stores,61,Nordwest Territories,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1979,452,General merchandise stores,61,Nordwest Territories,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1980,452,General merchandise stores,62,Nunavut,1,Rural,3,All businesses,2018,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
1981,453,Miscellaneous store retailers,0,Canada,1,Rural,3,All businesses,2018,72.2,363.6,A,X,X,439.1,204.3,322.3,A,X,X,391.5,145.4,41.3,A,X,X,47.6,58.9,298.7,A,X,X,X,X,328.9,A,X,X,X,X,-30.2,B,X,X,X,X
1982,453,Miscellaneous store retailers,0,Canada,2,Urban,3,All businesses,2018,70.8,528.2,A,X,X,651.4,293.4,474.1,A,X,X,596,207.2,54.1,A,X,X,55.3,86.2,356.3,A,X,X,X,X,403.7,A,X,X,X,X,-47.4,B,X,X,X,X
1983,453,Miscellaneous store retailers,15,Altantic,1,Rural,3,All businesses,2018,73.2,332.9,A,X,X,378.8,210.7,298,B,X,X,340.7,156.3,34.9,A,X,X,38.1,54.4,270.4,A,X,X,X,X,291.6,B,X,X,X,X,-21.2,B,X,X,X,X
1984,453,Miscellaneous store retailers,15,Altantic,2,Urban,3,All businesses,2018,73.3,512.9,B,X,X,687,332.1,459,B,X,X,626,247.2,53.9,A,X,X,61.1,85,377.1,A,X,X,X,X,408,A,X,X,X,X,-31,B,X,X,X,X
1985,453,Miscellaneous store retailers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,62,305.4,B,X,X,233.6,341.5,272.4,B,X,X,218.2,279.3,33,A,X,X,15.4,62.1,307.6,B,X,X,X,X,328,B,X,X,X,X,-20.5,A,X,X,X,X
1986,453,Miscellaneous store retailers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,70.1,383.1,B,X,X,509,250.2,338.1,B,X,X,467.8,171.6,45,A,X,X,41.2,78.6,350.5,A,X,X,X,X,383.5,A,X,X,X,X,-33,B,X,X,X,X
1987,453,Miscellaneous store retailers,11,Prince Edward Island,1,Rural,3,All businesses,2018,70.8,302.8,A,X,X,X,317.9,260.8,A,X,X,X,241.5,42,A,X,X,X,76.4,407.6,A,X,X,X,X,416.4,A,X,X,X,X,-8.8,A,X,X,X,X
1988,453,Miscellaneous store retailers,11,Prince Edward Island,2,Urban,3,All businesses,2018,62.5,598.6,B,X,X,920,153.8,544.9,B,X,X,837.5,117.3,53.7,B,X,X,82.5,36.5,670.8,A,X,X,X,X,724.8,A,X,X,X,X,-54.1,B,X,X,X,X
1989,453,Miscellaneous store retailers,12,Nova Scotia,1,Rural,3,All businesses,2018,81,369.5,A,369.6,528.2,398.3,181.9,330.1,B,367.4,507.6,346.8,126.8,39.4,A,2.2,20.6,51.5,55.1,197.8,B,X,X,X,X,221.5,B,X,X,X,X,-23.7,A,X,X,X,X
1990,453,Miscellaneous store retailers,12,Nova Scotia,2,Urban,3,All businesses,2018,77.1,561.8,B,256.4,730.8,727.1,253.2,506.2,B,256.2,709,652.1,178.5,55.6,A,0.2,21.8,75.1,74.7,397,A,X,X,X,X,423.8,A,X,X,X,X,-26.8,A,X,X,X,X
1991,453,Miscellaneous store retailers,13,New Brunswick,1,Rural,3,All businesses,2018,70.3,289.9,A,X,X,298.1,186.9,263.7,A,X,X,274.5,142.6,26.2,A,X,X,23.5,44.3,279.4,A,X,X,X,X,301.1,B,X,X,X,X,-21.8,C,X,X,X,X
1992,453,Miscellaneous store retailers,13,New Brunswick,2,Urban,3,All businesses,2018,73.8,502.2,B,X,X,581.5,496.5,445,B,X,X,531.1,388.6,57.2,B,X,X,50.3,107.9,240.4,B,X,X,X,X,264.4,A,X,X,X,X,-24,B,X,X,X,X
1993,453,Miscellaneous store retailers,24,Québec,1,Rural,3,All businesses,2018,74.2,367.6,A,X,X,468.8,179.2,327.6,A,X,X,418.1,124.7,40,A,X,X,50.8,54.6,259.1,A,X,X,X,X,295,A,X,X,X,X,-35.9,B,X,X,X,X
1994,453,Miscellaneous store retailers,24,Québec,2,Urban,3,All businesses,2018,72.3,526.2,A,X,X,633.8,266.1,477.3,A,X,X,580,189.8,48.9,A,X,X,53.7,76.4,374.2,A,X,X,X,X,412.6,A,X,X,X,X,-38.3,B,X,X,X,X
1995,453,Miscellaneous store retailers,35,Ontario,1,Rural,3,All businesses,2018,73.1,365.1,A,X,X,422.9,200,322.4,A,X,X,375.1,137.7,42.7,A,X,X,47.9,62.4,295.5,A,X,X,X,X,321.1,A,X,X,X,X,-25.7,B,X,X,X,X
1996,453,Miscellaneous store retailers,35,Ontario,2,Urban,3,All businesses,2018,69.8,498.6,A,X,X,611.9,288.4,448.3,A,X,X,563.5,206.8,50.2,A,X,X,48.4,81.6,339,A,X,X,X,X,393.4,A,X,X,X,X,-54.4,A,X,X,X,X
1997,453,Miscellaneous store retailers,49,Prairies,1,Rural,3,All businesses,2018,65.7,403.9,A,X,X,507.5,251.5,361.8,A,X,X,465.6,189.8,42.1,A,X,X,41.9,61.8,363,A,X,X,X,X,395.3,A,X,X,X,X,-32.3,B,X,X,X,X
1998,453,Miscellaneous store retailers,49,Prairies,2,Urban,3,All businesses,2018,68.5,602.1,A,X,X,754,342.8,539,A,X,X,695.1,239,63.1,A,X,X,58.8,103.8,417.6,A,X,X,X,X,464.1,A,X,X,X,X,-46.5,B,X,X,X,X
1999,453,Miscellaneous store retailers,46,Manitoba,1,Rural,3,All businesses,2018,69.9,336.2,A,X,X,479.6,202.7,304.2,A,X,X,444.5,154.9,31.9,A,X,X,35.1,47.9,370.4,A,X,X,X,X,400.7,A,X,X,X,X,-30.3,A,X,X,X,X
2000,453,Miscellaneous store retailers,46,Manitoba,2,Urban,3,All businesses,2018,77.9,608.3,A,248.4,745.2,766.7,354.5,543.2,A,248.4,725.9,700.6,237,65.1,A,0,19.3,66.1,117.5,327.9,A,X,X,X,X,359,A,X,X,X,X,-31.1,A,X,X,X,X
2001,453,Miscellaneous store retailers,47,Saskatchewan,1,Rural,3,All businesses,2018,67.2,302.2,B,X,X,360.4,164.6,269.8,B,X,X,328.3,118.8,32.4,B,X,X,32.1,45.7,205.6,A,X,X,X,X,224.2,A,X,X,X,X,-18.6,A,X,X,X,X
2002,453,Miscellaneous store retailers,47,Saskatchewan,2,Urban,3,All businesses,2018,69.6,584.1,A,X,X,751.5,266.3,531.9,A,X,X,691.4,189.1,52.3,A,X,X,60.1,77.2,431.7,B,X,X,X,X,475,B,X,X,X,X,-43.3,B,X,X,X,X
2003,453,Miscellaneous store retailers,48,Alberta,1,Rural,3,All businesses,2018,63.9,459.5,A,X,X,576.4,278.7,410.8,A,X,X,527.1,210.1,48.7,A,X,X,49.2,68.6,404.2,A,X,X,X,X,440.8,A,X,X,X,X,-36.5,B,X,X,X,X
2004,453,Miscellaneous store retailers,48,Alberta,2,Urban,3,All businesses,2018,66.1,605,B,X,X,749.1,353,539.8,B,X,X,691.9,246.7,65.2,B,X,X,57.2,106.3,427.8,A,X,X,X,X,477.2,A,X,X,X,X,-49.4,B,X,X,X,X
2005,453,Miscellaneous store retailers,59,British Columbia,1,Rural,3,All businesses,2018,75.9,306.7,A,161.4,366,354.6,204.7,263.2,B,161.4,345.6,303.9,143.6,43.6,A,0,20.4,50.7,61.1,262.2,A,X,X,X,X,298,A,X,X,X,X,-35.8,A,X,X,X,X
2006,453,Miscellaneous store retailers,59,British Columbia,2,Urban,3,All businesses,2018,72.5,540.7,A,X,X,673.1,271.8,478.8,A,X,X,602.3,180.7,61.9,A,X,X,70.8,91.1,308.4,A,X,X,X,X,354.2,A,X,X,X,X,-45.7,B,X,X,X,X
2007,453,Miscellaneous store retailers,63,Territories,1,Rural,3,All businesses,2018,87.5,753.1,B,X,X,823.9,X,656,B,X,X,728.4,X,97.2,B,X,X,95.5,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2008,453,Miscellaneous store retailers,63,Territories,2,Urban,3,All businesses,2018,80,645.5,A,X,X,858.8,161.2,570.4,A,X,X,729.1,109.8,75.1,A,X,X,129.7,51.4,612,A,X,X,X,X,645.8,A,X,X,X,X,-33.8,A,X,X,X,X
2009,453,Miscellaneous store retailers,60,Yukon,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2010,453,Miscellaneous store retailers,60,Yukon,2,Urban,3,All businesses,2018,79.3,621.7,A,X,X,1009.2,232.9,538.7,A,X,X,859.4,167.6,83,A,X,X,149.8,65.3,697.3,A,X,X,X,X,730.2,A,X,X,X,X,-32.9,A,X,X,X,X
2011,453,Miscellaneous store retailers,61,Nordwest Territories,1,Rural,3,All businesses,2018,X,X,E,X,X,X,X,X,E,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2012,453,Miscellaneous store retailers,61,Nordwest Territories,2,Urban,3,All businesses,2018,81.3,687.6,A,X,X,1471.9,150.8,626.4,B,X,X,1337.5,100.3,61.2,B,X,X,134.4,50.5,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2013,453,Miscellaneous store retailers,62,Nunavut,1,Rural,3,All businesses,2018,X,X,C,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2014,454,Non-store retailers,0,Canada,1,Rural,3,All businesses,2018,82.5,329.2,A,285,630,248.6,122.1,274.1,A,283.6,586.9,189.5,43.1,55.1,A,1.3,43.1,59.1,79,324,A,X,X,X,X,359.4,A,X,X,X,X,-35.4,A,X,X,X,X
2015,454,Non-store retailers,0,Canada,2,Urban,3,All businesses,2018,81.4,312.1,A,335.5,572.6,238.5,119.3,255,A,334,531.5,176.5,37,57.1,A,1.4,41.1,62,82.3,332.8,A,X,X,X,X,391.2,A,X,X,X,X,-58.4,B,X,X,X,X
2016,454,Non-store retailers,15,Altantic,1,Rural,3,All businesses,2018,82.3,474.2,A,122.2,1031.5,396.8,96.4,423.3,A,122,981.9,333.3,42.1,50.9,A,0.2,49.6,63.4,54.3,390.3,A,X,X,X,X,425.6,A,X,X,X,X,-35.2,B,X,X,X,X
2017,454,Non-store retailers,15,Altantic,2,Urban,3,All businesses,2018,80.9,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
2018,454,Non-store retailers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,71.4,X,C,X,X,X,X,X,C,X,X,X,X,X,C,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2019,454,Non-store retailers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,75,235.9,B,X,X,425.2,73.8,204.9,B,X,X,373.8,38.2,31,B,X,X,51.3,35.5,577.5,A,X,X,X,X,611.8,A,X,X,X,X,-34.4,A,X,X,X,X
2020,454,Non-store retailers,11,Prince Edward Island,1,Rural,3,All businesses,2018,84.6,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2021,454,Non-store retailers,11,Prince Edward Island,2,Urban,3,All businesses,2018,77.3,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
2022,454,Non-store retailers,12,Nova Scotia,1,Rural,3,All businesses,2018,84.7,490.1,A,240,1291.7,172.5,103.3,422,A,236.6,1182,119.7,36.3,68.1,A,3.5,109.7,52.8,67.1,547.2,B,X,X,X,X,573.1,B,X,X,X,X,-25.9,E,X,X,X,X
2023,454,Non-store retailers,12,Nova Scotia,2,Urban,3,All businesses,2018,84,307.4,A,478.8,636.7,132.6,91.3,262.8,A,472.8,593.8,87.6,31.5,44.6,A,6,42.9,45.1,59.8,398.2,A,X,X,X,X,442.9,A,X,X,X,X,-44.7,B,X,X,X,X
2024,454,Non-store retailers,13,New Brunswick,1,Rural,3,All businesses,2018,84.8,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
2025,454,Non-store retailers,13,New Brunswick,2,Urban,3,All businesses,2018,79.9,389.1,A,225.9,654.4,395.9,148.7,326.4,A,225.3,616.2,325.3,57.5,62.6,A,0.6,38.2,70.6,91.1,334.6,B,X,X,X,X,361.9,B,X,X,X,X,-27.3,C,X,X,X,X
2026,454,Non-store retailers,24,Québec,1,Rural,3,All businesses,2018,83,314.2,A,180.9,524.1,336.1,125.1,264.8,A,180.6,495.4,271.3,54.7,49.4,A,0.2,28.7,64.8,70.4,244,A,X,X,X,X,262.8,A,X,X,X,X,-18.9,A,X,X,X,X
2027,454,Non-store retailers,24,Québec,2,Urban,3,All businesses,2018,81.9,294.3,A,320.7,538.2,228.8,108.4,244.5,A,319.8,502.3,174.8,35.6,49.7,A,0.9,35.9,54,72.8,323.2,A,X,X,X,X,369.4,A,X,X,X,X,-46.2,B,X,X,X,X
2028,454,Non-store retailers,35,Ontario,1,Rural,3,All businesses,2018,82.7,287.6,A,297,544.1,194.2,121.7,232.7,A,295.2,498,145.7,35.1,54.9,A,1.8,46.1,48.5,86.5,377.3,A,X,X,X,X,427.5,A,X,X,X,X,-50.2,A,X,X,X,X
2029,454,Non-store retailers,35,Ontario,2,Urban,3,All businesses,2018,80.9,330.5,A,261.1,623.6,262.9,121.5,272.9,A,260.7,584.8,198.2,38.8,57.5,A,0.4,38.8,64.7,82.7,315.6,A,X,X,X,X,374.4,A,X,X,X,X,-58.9,B,X,X,X,X
2030,454,Non-store retailers,49,Prairies,1,Rural,3,All businesses,2018,81.1,315.3,A,464.9,644.6,185,80,265.9,A,462.3,599.6,124.7,25.6,49.4,A,2.6,45,60.3,54.4,314.3,A,X,X,X,X,349.2,A,X,X,X,X,-34.8,A,X,X,X,X
