ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,417,"Machinery, equipment and supplies merchant wholesalers",49,Prairies,2,Urban,1,Unincorporated,2017,94,30,5000,30,43,43,84,84,141,141,5000,149.4,A,37.2,58.2,107.2,394.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4607,417,"Machinery, equipment and supplies merchant wholesalers",49,Prairies,2,Urban,2,Incorporated,2017,1676,30,5000,30,152,152,486,486,1551,1551,5000,1036,A,83.2,284.2,935,2841.5,997.6,A,66.9,260.1,891.5,2771.8,94.4,38.4,A,16.3,24.1,43.5,69.7,46.1,96.3,A,80.4,91.5,95.3,97.5,3.7,A,19.6,8.5,4.7,2.5
4608,417,"Machinery, equipment and supplies merchant wholesalers",49,Prairies,2,Urban,3,All businesses,2017,1770,30,5000,30,132,132,425,425,1469,1469,5000,988.9,A,74.7,251.6,858.3,2771,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4609,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,1,Rural,1,Unincorporated,2017,20,30,5000,30,58,58,171,171,301,301,5000,294.4,A,49.1,123.9,233.4,771.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4610,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,1,Rural,2,Incorporated,2017,61,30,5000,30,172,172,389,389,1248,1248,5000,928,A,90.2,272.4,853.9,2495.7,897.2,A,73.1,218.6,804.7,2492.2,95.1,30.9,A,17.1,53.8,49.2,3.4,49.2,96.7,A,81,80.3,94.2,99.9,3.3,A,19,19.7,5.8,0.1
4611,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,1,Rural,3,All businesses,2017,81,30,5000,30,123,123,301,301,1007,1007,5000,771.6,A,72.7,210.8,632.2,2170.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4612,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,2,Urban,1,Unincorporated,2017,26,30,5000,30,47,47,104,104,238,238,5000,173.2,A,40.6,88.3,180.9,383,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4613,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,2,Urban,2,Incorporated,2017,213,30,5000,30,172,172,692,692,1882,1882,5000,1209.2,A,90.8,378.8,1247.1,3120.1,1163.7,A,65.8,362,1221.6,3005.4,93.9,45.5,A,24.9,16.7,25.5,114.7,46.9,96.2,A,72.5,95.6,98,96.3,3.8,A,27.5,4.4,2,3.7
4614,417,"Machinery, equipment and supplies merchant wholesalers",46,Manitoba,2,Urban,3,All businesses,2017,239,30,5000,30,133,133,484,484,1655,1655,5000,1096.5,A,77,284.2,1046.4,2978.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4615,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,1,Rural,1,Unincorporated,2017,24,30,5000,30,57,57,137,137,272,272,5000,222.9,A,45.3,99.3,221.3,526,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4616,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,1,Rural,2,Incorporated,2017,87,30,5000,30,153,153,495,495,1218,1218,5000,977.2,A,79,332.9,897.9,2598.9,928.6,A,64.7,302.6,824.2,2523.1,97.7,48.5,A,14.3,30.3,73.7,75.8,75.9,95,A,81.9,90.9,91.8,97.1,5,A,18.1,9.1,8.2,2.9
4617,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,1,Rural,3,All businesses,2017,111,30,5000,30,107,107,356,356,998,998,5000,814.1,A,63.2,234.4,665.5,2293.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4618,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,2,Urban,1,Unincorporated,2017,16,30,5000,30,43,43,69,69,112,112,5000,198.4,A,40.6,53.8,93.3,605.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4619,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,2,Urban,2,Incorporated,2017,172,30,5000,30,152,152,472,472,1416,1416,5000,1002.9,A,83.1,273.6,875.8,2779,932.9,A,59,221,801.1,2650.6,89,70,A,24.1,52.7,74.7,128.4,66.3,93,A,71,80.8,91.5,95.4,7,A,29,19.2,8.5,4.6
4620,417,"Machinery, equipment and supplies merchant wholesalers",47,Saskatchewan,2,Urban,3,All businesses,2017,188,30,5000,30,122,122,372,372,1297,1297,5000,934.4,A,69.2,230.8,773.3,2664.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4621,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,1,Rural,1,Unincorporated,2017,27,30,5000,30,41,41,83,83,440,440,5000,442,A,38.1,71.4,249.7,1408.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4622,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,1,Rural,2,Incorporated,2017,234,30,5000,30,147,147,490,490,1432,1432,5000,1035.3,A,88.4,277.4,919,2856.4,967.7,A,69.2,246.3,864,2691.3,92.3,67.6,A,19.1,31.1,54.9,165.1,53,93.5,A,78.4,88.8,94,94.2,6.5,A,21.6,11.2,6,5.8
4623,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,1,Rural,3,All businesses,2017,261,30,5000,30,132,132,440,440,1390,1390,5000,973.9,A,75.1,239.4,839.1,2741.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4624,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,2,Urban,1,Unincorporated,2017,52,30,5000,30,40,40,63,63,121,121,5000,122.4,A,36.1,50,92.6,311,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4625,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,2,Urban,2,Incorporated,2017,1291,30,5000,30,146,146,453,453,1500,1500,5000,1011.8,A,82.3,274.8,894.5,2795.6,978.8,A,67.8,253.5,855.1,2738.6,95.2,33,A,14.5,21.3,39.4,56.9,43.3,96.7,A,82.4,92.2,95.6,98,3.3,A,17.6,7.8,4.4,2
4626,417,"Machinery, equipment and supplies merchant wholesalers",48,Alberta,2,Urban,3,All businesses,2017,1343,30,5000,30,132,132,416,416,1450,1450,5000,977.4,A,75.1,250.3,839.4,2744.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4627,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4628,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,95.7,X,B,X,X,X,X,50,X,A,X,X,X,X,X,B,X,X,X,X
4629,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,1,Rural,3,All businesses,2017,102,30,5000,30,123,123,278,278,742,742,5000,721,A,71.5,192.8,512,2107.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4630,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,2,Urban,1,Unincorporated,2017,123,30,5000,30,47,47,87,87,135,135,5000,138.2,A,38.7,66.2,111.8,336.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4631,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,2,Urban,2,Incorporated,2017,1521,30,5000,30,148,148,428,428,1281,1281,5000,955.5,A,81.3,268.1,780,2692.7,919.7,A,66.2,246.2,743.2,2623.1,94.2,35.9,A,15.1,21.9,36.9,69.6,47.4,96.2,A,81.4,91.8,95.3,97.4,3.8,A,18.6,8.2,4.7,2.6
4632,417,"Machinery, equipment and supplies merchant wholesalers",59,British Columbia,2,Urban,3,All businesses,2017,1644,30,5000,30,126,126,368,368,1148,1148,5000,894.4,A,71,226.9,696.6,2583,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4633,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4634,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,25,X,A,X,X,X,X,X,A,X,X,X,X
4635,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,1,Rural,3,All businesses,2017,5,30,5000,30,X,X,X,X,X,X,5000,1526,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4636,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4637,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,46.2,X,A,X,X,X,X,X,A,X,X,X,X
4638,417,"Machinery, equipment and supplies merchant wholesalers",63,Territories,2,Urban,3,All businesses,2017,16,30,5000,30,161,161,1342,1342,2410,2410,5000,1441.2,A,120.6,650.6,1885,3108.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4639,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4640,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4641,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4642,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4643,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,33.3,X,A,X,X,X,X,X,A,X,X,X,X
4644,417,"Machinery, equipment and supplies merchant wholesalers",60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4645,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4646,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,25,X,A,X,X,X,X,X,A,X,X,X,X
4647,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4648,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4649,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,57.1,X,A,X,X,X,X,X,A,X,X,X,X
4650,417,"Machinery, equipment and supplies merchant wholesalers",61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4651,417,"Machinery, equipment and supplies merchant wholesalers",62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4652,417,"Machinery, equipment and supplies merchant wholesalers",62,Nunavut,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4653,417,"Machinery, equipment and supplies merchant wholesalers",62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4654,418,Miscellaneous merchant wholesalers,0,Canada,1,Rural,1,Unincorporated,2017,330,30,5000,30,54,54,96,96,193,193,5000,183.8,A,41.6,72.3,133.4,487.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4655,418,Miscellaneous merchant wholesalers,0,Canada,1,Rural,2,Incorporated,2017,897,30,5000,30,163,163,467,467,1324,1324,5000,993.3,A,86.2,298.9,823.7,2764.2,962.6,A,71.9,271.8,774.6,2732.2,94.5,30.7,A,14.4,27.2,49.1,31.9,44.9,96.9,A,83.3,90.9,94,98.8,3.1,A,16.7,9.1,6,1.2
4656,418,Miscellaneous merchant wholesalers,0,Canada,1,Rural,3,All businesses,2017,1227,30,5000,30,98,98,287,287,931,931,5000,775.6,A,59.3,177.1,537.2,2328.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4657,418,Miscellaneous merchant wholesalers,0,Canada,2,Urban,1,Unincorporated,2017,1226,30,5000,30,48,48,83,83,160,160,5000,170.6,A,37.7,63.6,111.2,470,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4658,418,Miscellaneous merchant wholesalers,0,Canada,2,Urban,2,Incorporated,2017,6152,30,5000,30,148,148,441,441,1274,1274,5000,941.3,A,81,272.4,794.6,2617.1,911.5,A,67.5,246.8,756.4,2575.2,94,29.8,A,13.5,25.6,38.2,41.9,35,96.8,A,83.3,90.6,95.2,98.4,3.2,A,16.7,9.4,4.8,1.6
4659,418,Miscellaneous merchant wholesalers,0,Canada,2,Urban,3,All businesses,2017,7378,30,5000,30,104,104,324,324,1044,1044,5000,813.2,A,61.2,191.2,618.1,2382.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4660,418,Miscellaneous merchant wholesalers,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4661,418,Miscellaneous merchant wholesalers,15,Altantic,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,97.8,X,A,X,X,X,X,39.1,X,A,X,X,X,X,X,A,X,X,X,X
4662,418,Miscellaneous merchant wholesalers,15,Altantic,1,Rural,3,All businesses,2017,142,30,5000,30,85,85,247,247,620,620,5000,622.7,A,50.1,147.4,387.9,1905.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4663,418,Miscellaneous merchant wholesalers,15,Altantic,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4664,418,Miscellaneous merchant wholesalers,15,Altantic,2,Urban,2,Incorporated,2017,183,30,5000,30,164,164,525,525,1476,1476,5000,971.5,A,95.1,324.2,872,2594.5,949.9,A,72.3,299.3,866.4,2561.6,93.4,21.6,A,22.9,24.9,5.6,32.9,32.8,97.8,A,76,92.3,99.4,98.7,2.2,A,24,7.7,0.6,1.3
4665,418,Miscellaneous merchant wholesalers,15,Altantic,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4666,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4667,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,92.9,X,A,X,X,X,X,14.3,X,A,X,X,X,X,X,A,X,X,X,X
4668,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,19,30,5000,30,85,85,247,247,341,341,5000,440,A,67.5,167.6,312.8,1212,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4669,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,7,30,5000,30,X,X,89,89,X,X,5000,219.5,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4670,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2017,33,30,5000,30,135,135,209,209,957,957,5000,828.1,A,76.8,171.6,587.3,2476.7,811.6,A,69.7,153.9,586.8,2436.2,97,16.5,A,7.1,17.7,0.6,40.5,18.2,98,A,90.8,89.7,99.9,98.4,2,A,9.2,10.3,0.1,1.6
4671,418,Miscellaneous merchant wholesalers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,40,30,5000,30,110,110,199,199,802,802,5000,721.6,A,65.8,156,434.3,2230.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4672,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4673,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,100,X,B,X,X,X,X,42.9,X,B,X,X,X,X,X,B,X,X,X,X
4674,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,1,Rural,3,All businesses,2017,8,30,5000,30,X,X,506,506,X,X,5000,744.3,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4675,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4676,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,2,Urban,2,Incorporated,2017,10,30,5000,30,X,X,1762,1762,X,X,5000,1883.2,A,X,X,X,X,1853.2,A,X,X,X,X,100,30,A,X,X,X,X,50,98.4,A,X,X,X,X,1.6,A,X,X,X,X
4677,418,Miscellaneous merchant wholesalers,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4678,418,Miscellaneous merchant wholesalers,12,Nova Scotia,1,Rural,1,Unincorporated,2017,21,30,5000,30,41,41,62,62,122,122,5000,142.4,A,38.1,59.6,118,354.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4679,418,Miscellaneous merchant wholesalers,12,Nova Scotia,1,Rural,2,Incorporated,2017,34,30,5000,30,219,219,449,449,904,904,5000,937.3,A,125.3,378.9,776.9,2468.1,930.8,A,121,362.1,776.8,2463.5,97.1,6.5,A,4.3,16.8,0.1,4.6,44.1,99.3,A,96.5,95.6,100,99.8,0.7,A,3.5,4.4,0,0.2
4680,418,Miscellaneous merchant wholesalers,12,Nova Scotia,1,Rural,3,All businesses,2017,55,30,5000,30,62,62,260,260,706,706,5000,633.8,A,49.1,165,462.7,1858.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4681,418,Miscellaneous merchant wholesalers,12,Nova Scotia,2,Urban,1,Unincorporated,2017,20,30,5000,30,55,55,87,87,126,126,5000,205.7,A,46.9,73.8,114.4,587.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4682,418,Miscellaneous merchant wholesalers,12,Nova Scotia,2,Urban,2,Incorporated,2017,86,30,5000,30,172,172,541,541,1048,1048,5000,824.8,A,101.8,355.9,798,2043.3,797.7,A,78.5,311.9,787.1,2013.5,94.2,27,A,23.4,44.1,10.9,29.7,32.6,96.7,A,77,87.6,98.6,98.5,3.3,A,23,12.4,1.4,1.5
4683,418,Miscellaneous merchant wholesalers,12,Nova Scotia,2,Urban,3,All businesses,2017,106,30,5000,30,116,116,393,393,920,920,5000,708,A,73.4,215.7,658.8,1883.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4684,418,Miscellaneous merchant wholesalers,13,New Brunswick,1,Rural,1,Unincorporated,2017,23,30,5000,30,42,42,67,67,120,120,5000,174.1,A,36.7,63.1,102.2,494.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4685,418,Miscellaneous merchant wholesalers,13,New Brunswick,1,Rural,2,Incorporated,2017,37,30,5000,30,167,167,346,346,1175,1175,5000,952.5,A,94.6,262.7,623.7,2829.1,935.3,A,90.8,255.8,593.4,2801.3,100,17.2,A,3.9,7,30.2,27.8,43.2,98.2,A,95.9,97.3,95.2,99,1.8,A,4.1,2.7,4.8,1
4686,418,Miscellaneous merchant wholesalers,13,New Brunswick,1,Rural,3,All businesses,2017,60,30,5000,30,67,67,172,172,467,467,5000,654.2,A,45.8,128.4,321.5,2121,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4687,418,Miscellaneous merchant wholesalers,13,New Brunswick,2,Urban,1,Unincorporated,2017,14,30,5000,30,67,67,84,84,145,145,5000,127.8,A,52.7,79.8,118.7,260.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4688,418,Miscellaneous merchant wholesalers,13,New Brunswick,2,Urban,2,Incorporated,2017,54,30,5000,30,165,165,527,527,1505,1505,5000,1123.9,A,92.7,338.3,967.9,3096.5,1109.4,A,57.5,337.2,966.2,3076.8,88.9,14.4,A,35.1,1.2,1.8,19.7,38.9,98.7,A,62.1,99.7,99.8,99.4,1.3,A,37.9,0.3,0.2,0.6
4689,418,Miscellaneous merchant wholesalers,13,New Brunswick,2,Urban,3,All businesses,2017,68,30,5000,30,98,98,324,324,1122,1122,5000,918.8,A,68.5,199.6,634.3,2772.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4690,418,Miscellaneous merchant wholesalers,24,Québec,1,Rural,1,Unincorporated,2017,73,30,5000,30,49,49,77,77,147,147,5000,201.8,A,41.3,60.9,109.8,595,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4691,418,Miscellaneous merchant wholesalers,24,Québec,1,Rural,2,Incorporated,2017,244,30,5000,30,151,151,496,496,1537,1537,5000,1093.4,A,81.3,319.2,973,3000.2,1067.8,A,67.4,279.7,947.9,2976.2,95.1,25.6,A,14,39.4,25.2,24,38.1,97.7,A,82.8,87.6,97.4,99.2,2.3,A,17.2,12.4,2.6,0.8
4692,418,Miscellaneous merchant wholesalers,24,Québec,1,Rural,3,All businesses,2017,317,30,5000,30,91,91,327,327,1269,1269,5000,888.1,A,56.3,192.1,668.3,2635.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4693,418,Miscellaneous merchant wholesalers,24,Québec,2,Urban,1,Unincorporated,2017,368,30,5000,30,46,46,75,75,147,147,5000,142.3,A,36.6,59.9,100.8,371.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
