ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,1,Unincorporated,2017,15,..,1,..,0.003,0.003,0.159,0.159,0.208,0.208,1,138.8,A,173,219,107.7,55.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4016,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,2,Incorporated,2017,32,..,1,..,-0.433,-0.433,0.035,0.035,0.164,0.164,1,1221.2,A,1346.9,1465.6,1800.5,271.7,1184.1,A,1325.7,1436.5,1741.7,232.7,93.8,37.1,A,21.2,29.1,58.9,39,84.4,97,A,98.4,98,96.7,85.6,3,A,1.6,2,3.3,14.4
4017,411,Farm product merchant wholesalers,46,Manitoba,1,Rural,3,All businesses,2017,47,..,1,..,-0.151,-0.151,0.126,0.126,0.204,0.204,1,875.8,A,1086.8,1406.1,878.5,131.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4018,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4019,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,94.9,X,A,X,X,X,X,48.7,X,A,X,X,X,X,X,A,X,X,X,X
4020,411,Farm product merchant wholesalers,46,Manitoba,2,Urban,3,All businesses,2017,51,..,1,..,-0.004,-0.004,0.06,0.06,0.265,0.265,1,837.7,A,1309.4,793,1095.4,153,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4021,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,1,Unincorporated,2017,15,..,1,..,0.018,0.018,0.136,0.136,0.265,0.265,1,151.8,A,259.8,205,75.9,66.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4022,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,2,Incorporated,2017,49,..,1,..,-0.054,-0.054,0.037,0.037,0.159,0.159,1,1211,A,1258.9,1180.2,1775.4,629.4,1168.3,A,1247.9,1156,1663.9,605.3,98,42.7,A,11,24.2,111.5,24.1,81.6,96.5,A,99.1,98,93.7,96.2,3.5,A,0.9,2,6.3,3.8
4023,411,Farm product merchant wholesalers,47,Saskatchewan,1,Rural,3,All businesses,2017,64,..,1,..,-0.111,-0.111,0.043,0.043,0.206,0.206,1,962.7,A,1077.1,1133.1,1221.8,419,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4024,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,1,Unincorporated,2017,10,..,1,..,X,X,0.101,0.101,X,X,1,195.4,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4025,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,2,Incorporated,2017,27,..,1,..,-0.193,-0.193,0.023,0.023,0.145,0.145,1,1366.3,A,860.4,1843,1729.1,1032.7,1153.6,A,831.2,1835.7,1719.4,228,85.2,212.7,A,29.2,7.3,9.7,804.7,70.4,84.4,A,96.6,99.6,99.4,22.1,15.6,A,3.4,0.4,0.6,77.9
4026,411,Farm product merchant wholesalers,47,Saskatchewan,2,Urban,3,All businesses,2017,37,..,1,..,-0.016,-0.016,0.06,0.06,0.171,0.171,1,1049.8,A,983.4,1132.2,1708,375.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4027,411,Farm product merchant wholesalers,48,Alberta,1,Rural,1,Unincorporated,2017,24,..,1,..,0.103,0.103,0.328,0.328,0.772,0.772,1,108.4,A,161.4,125.8,92,54.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4028,411,Farm product merchant wholesalers,48,Alberta,1,Rural,2,Incorporated,2017,63,..,1,..,-0.318,-0.318,0.004,0.004,0.132,0.132,1,795.6,A,982.4,560.5,1164,475.7,756.7,A,933.6,535.7,1126.8,430.7,95.2,38.9,A,48.7,24.9,37.1,45,77.8,95.1,A,95,95.6,96.8,90.5,4.9,A,5,4.4,3.2,9.5
4029,411,Farm product merchant wholesalers,48,Alberta,1,Rural,3,All businesses,2017,87,..,1,..,-0.18,-0.18,0.045,0.045,0.239,0.239,1,606.1,A,839.3,733.5,720.2,131.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4030,411,Farm product merchant wholesalers,48,Alberta,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4031,411,Farm product merchant wholesalers,48,Alberta,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,96.3,X,A,X,X,X,X,47.6,X,A,X,X,X,X,X,A,X,X,X,X
4032,411,Farm product merchant wholesalers,48,Alberta,2,Urban,3,All businesses,2017,104,..,1,..,-0.046,-0.046,0.093,0.093,0.284,0.284,1,726.9,A,587.5,912.6,1266.2,141.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4033,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,1,Unincorporated,2017,17,..,1,..,0.001,0.001,0.103,0.103,0.239,0.239,1,139.2,A,108,100.6,256.8,91.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4034,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,2,Incorporated,2017,9,..,1,..,X,X,0.034,0.034,X,X,1,1130.6,A,X,X,X,X,1122,A,X,X,X,X,100,8.6,A,X,X,X,X,55.6,99.2,A,X,X,X,X,0.8,A,X,X,X,X
4035,411,Farm product merchant wholesalers,59,British Columbia,1,Rural,3,All businesses,2017,26,..,1,..,-0.024,-0.024,0.076,0.076,0.167,0.167,1,482.4,A,282.3,1009,497.3,140.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4036,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4037,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,97.6,X,A,X,X,X,X,47.6,X,A,X,X,X,X,X,A,X,X,X,X
4038,411,Farm product merchant wholesalers,59,British Columbia,2,Urban,3,All businesses,2017,174,..,1,..,-0.012,-0.012,0.053,0.053,0.243,0.243,1,652.4,A,549.9,1160.1,684.1,215.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4039,411,Farm product merchant wholesalers,63,Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4040,411,Farm product merchant wholesalers,63,Territories,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4041,411,Farm product merchant wholesalers,63,Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4042,411,Farm product merchant wholesalers,63,Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4043,411,Farm product merchant wholesalers,63,Territories,2,Urban,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4044,411,Farm product merchant wholesalers,63,Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4045,411,Farm product merchant wholesalers,60,Yukon,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4046,411,Farm product merchant wholesalers,60,Yukon,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4047,411,Farm product merchant wholesalers,60,Yukon,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4048,411,Farm product merchant wholesalers,60,Yukon,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4049,411,Farm product merchant wholesalers,60,Yukon,2,Urban,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4050,411,Farm product merchant wholesalers,60,Yukon,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4051,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4052,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4053,411,Farm product merchant wholesalers,61,Nordwest Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4054,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4055,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4056,411,Farm product merchant wholesalers,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4057,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4058,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4059,411,Farm product merchant wholesalers,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4060,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,1,Unincorporated,2017,17,..,1,..,0.136,0.136,0.245,0.245,0.505,0.505,1,273.6,A,543.8,354.4,117.2,79.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4061,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,2,Incorporated,2017,131,..,1,..,-0.017,-0.017,0.05,0.05,0.194,0.194,1,1050.9,A,808.3,1599.7,1155.4,640.1,1015.3,A,781.3,1563.5,1121.3,595.3,90.1,35.5,A,27,36.2,34.1,44.9,52.7,96.6,A,96.7,97.7,97,93,3.4,A,3.3,2.3,3,7
4062,412,Petroleum and petroleum products merchant wholesalers,0,Canada,1,Rural,3,All businesses,2017,148,..,1,..,0,0,0.068,0.068,0.238,0.238,1,961.6,A,954.1,1453.7,1086.7,351.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4063,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,1,Unincorporated,2017,55,..,1,..,0.044,0.044,0.462,0.462,0.774,0.774,1,273.1,A,747.6,167.3,83.7,93.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4064,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,2,Incorporated,2017,269,..,1,..,-0.001,-0.001,0.041,0.041,0.196,0.196,1,997.3,A,818.1,1499.1,1252.2,419.8,927.1,A,725.3,1446.7,1222.3,314.2,87.7,70.1,B,92.8,52.3,29.9,105.6,49.8,93,A,88.7,96.5,97.6,74.8,7,B,11.3,3.5,2.4,25.2
4065,412,Petroleum and petroleum products merchant wholesalers,0,Canada,2,Urban,3,All businesses,2017,324,..,1,..,0.001,0.001,0.06,0.06,0.317,0.317,1,874.4,A,830.7,1490.5,919.9,256.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4066,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4067,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,45.5,X,A,X,X,X,X,X,A,X,X,X,X
4068,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,1,Rural,3,All businesses,2017,13,..,1,..,0.028,0.028,0.034,0.034,0.097,0.097,1,1251.1,A,1108.7,1516.3,1813.9,565.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4069,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4070,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,90,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
4071,412,Petroleum and petroleum products merchant wholesalers,15,Altantic,2,Urban,3,All businesses,2017,14,..,1,..,X,X,0.018,0.018,0.089,0.089,1,765.9,A,X,X,604.4,129,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4072,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4073,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
4074,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4075,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4076,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,80,X,A,X,X,X,X,60,X,A,X,X,X,X,X,A,X,X,X,X
4077,412,Petroleum and petroleum products merchant wholesalers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4078,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4079,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4080,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4081,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4082,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,2,Incorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4083,412,Petroleum and petroleum products merchant wholesalers,11,Prince Edward Island,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4084,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4085,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,66.7,X,A,X,X,X,X,X,A,X,X,X,X
4086,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,1,Rural,3,All businesses,2017,7,..,1,..,X,X,0.034,0.034,X,X,1,979.2,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4087,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4088,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
4089,412,Petroleum and petroleum products merchant wholesalers,12,Nova Scotia,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4090,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4091,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
4092,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4093,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4094,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,2,Urban,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
4095,412,Petroleum and petroleum products merchant wholesalers,13,New Brunswick,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4096,412,Petroleum and petroleum products merchant wholesalers,24,Québec,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4097,412,Petroleum and petroleum products merchant wholesalers,24,Québec,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,91.3,X,A,X,X,X,X,47.8,X,A,X,X,X,X,X,A,X,X,X,X
4098,412,Petroleum and petroleum products merchant wholesalers,24,Québec,1,Rural,3,All businesses,2017,24,..,1,..,-0.025,-0.025,0.045,0.045,0.071,0.071,1,1070.7,A,300.1,1340.5,1920.2,722,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4099,412,Petroleum and petroleum products merchant wholesalers,24,Québec,2,Urban,1,Unincorporated,2017,13,..,1,..,X,X,0.229,0.229,X,X,1,199.2,A,X,130,63.9,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4100,412,Petroleum and petroleum products merchant wholesalers,24,Québec,2,Urban,2,Incorporated,2017,51,..,1,..,-0.004,-0.004,0.05,0.05,0.156,0.156,1,1165.3,A,1252,1816.4,1092.6,500.4,1142.2,A,1214.9,1816.3,1090.7,447,90.2,23.1,A,37.1,0.1,1.9,53.4,37.3,98,A,97,100,99.8,89.3,2,A,3,0,0.2,10.7
4101,412,Petroleum and petroleum products merchant wholesalers,24,Québec,2,Urban,3,All businesses,2017,64,..,1,..,0.006,0.006,0.085,0.085,0.229,0.229,1,969.1,A,1356,1602.1,702.4,215.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4102,412,Petroleum and petroleum products merchant wholesalers,35,Ontario,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4103,412,Petroleum and petroleum products merchant wholesalers,35,Ontario,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,84,X,A,X,X,X,X,52,X,A,X,X,X,X,X,A,X,X,X,X
4104,412,Petroleum and petroleum products merchant wholesalers,35,Ontario,1,Rural,3,All businesses,2017,31,..,1,..,-0.001,-0.001,0.045,0.045,0.187,0.187,1,1061.3,A,1699.8,1102.9,910.3,532.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4105,412,Petroleum and petroleum products merchant wholesalers,35,Ontario,2,Urban,1,Unincorporated,2017,24,..,1,..,0.057,0.057,0.605,0.605,0.808,0.808,1,247.2,A,735.1,103.5,50.3,99.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
4106,412,Petroleum and petroleum products merchant wholesalers,35,Ontario,2,Urban,2,Incorporated,2017,92,..,1,..,-0.013,-0.013,0.026,0.026,0.146,0.146,1,1009.4,A,475.6,1261.7,1832.4,468,941.4,A,430.8,1250,1777.1,307.9,84.8,68,A,44.9,11.7,55.4,160.1,42.4,93.3,A,90.6,99.1,97,65.8,6.7,A,9.4,0.9,3,34.2
