"Small Business Profiles :  Financial ratios,  unincorporated and total businesses, Canada, regions and provinces/territories, 2017",,,,,,,,,,,,,,,,,,,
"Source : Statistics Canada, 2017",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"Note : Values are averages in current dollars ( x $1,000) unless otherwise indicated. Data includes entrprises reporting annual total revenues of $30,000 to $5,000,000, inclusively. Calculations are profit margin based.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Interest coverage ratio (times),"Interest coverage ratio (times), first quartile","Interest coverage ratio (times), second quartile","Interest coverage ratio (times), third quartile","Interest coverage ratio (times), fourth quartile",Gross margin (%),"Gross margin (%), first quartile","Gross margin (%), second quartile","Gross margin (%), third quartile","Gross margin (%), fourth quartile"
2340,335,"Electrical equipment, appliance and component manufacturing",35,Ontario,1,Rural,3,All businesses,2017,50.1,-33.2,25.9,251.7,141,38.3,24.5,30.2,47.6,80.7
2341,335,"Electrical equipment, appliance and component manufacturing",35,Ontario,2,Urban,1,Unincorporated,2017,38.3,2.8,28.6,412.3,3089.9,51.8,29.6,45.9,84.5,97.2
2342,335,"Electrical equipment, appliance and component manufacturing",35,Ontario,2,Urban,3,All businesses,2017,7.3,-10.9,8.2,65.3,109.3,45.5,38.8,37.5,46.9,78.7
2343,335,"Electrical equipment, appliance and component manufacturing",49,Prairies,1,Rural,1,Unincorporated,2017,29.7,X,X,X,X,55.4,X,X,X,X
2344,335,"Electrical equipment, appliance and component manufacturing",49,Prairies,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2345,335,"Electrical equipment, appliance and component manufacturing",49,Prairies,2,Urban,1,Unincorporated,2017,33.2,X,112.3,X,X,39.3,X,75.3,X,96.9
2346,335,"Electrical equipment, appliance and component manufacturing",49,Prairies,2,Urban,3,All businesses,2017,6.9,-40.5,25.9,35.8,236.6,49.3,40,40.6,63.1,85.6
2347,335,"Electrical equipment, appliance and component manufacturing",46,Manitoba,1,Rural,1,Unincorporated,2017,29.7,X,X,X,X,55.4,X,X,X,X
2348,335,"Electrical equipment, appliance and component manufacturing",46,Manitoba,1,Rural,3,All businesses,2017,29.7,X,X,X,X,55.4,X,X,X,X
2349,335,"Electrical equipment, appliance and component manufacturing",46,Manitoba,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2350,335,"Electrical equipment, appliance and component manufacturing",46,Manitoba,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2351,335,"Electrical equipment, appliance and component manufacturing",47,Saskatchewan,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2352,335,"Electrical equipment, appliance and component manufacturing",47,Saskatchewan,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2353,335,"Electrical equipment, appliance and component manufacturing",47,Saskatchewan,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2354,335,"Electrical equipment, appliance and component manufacturing",47,Saskatchewan,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2355,335,"Electrical equipment, appliance and component manufacturing",48,Alberta,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2356,335,"Electrical equipment, appliance and component manufacturing",48,Alberta,1,Rural,3,All businesses,2017,23.2,X,X,X,X,59.5,X,X,X,X
2357,335,"Electrical equipment, appliance and component manufacturing",48,Alberta,2,Urban,1,Unincorporated,2017,114.4,X,X,X,X,70.4,X,X,X,X
2358,335,"Electrical equipment, appliance and component manufacturing",48,Alberta,2,Urban,3,All businesses,2017,3.8,-51.6,39.1,29.6,252.2,51.7,44.9,43.4,59,88.1
2359,335,"Electrical equipment, appliance and component manufacturing",59,British Columbia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2360,335,"Electrical equipment, appliance and component manufacturing",59,British Columbia,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2361,335,"Electrical equipment, appliance and component manufacturing",59,British Columbia,2,Urban,1,Unincorporated,2017,255.3,2.2,177.1,203,28309.8,78.4,38,66.4,90.1,99.8
2362,335,"Electrical equipment, appliance and component manufacturing",59,British Columbia,2,Urban,3,All businesses,2017,23.5,-28.5,9.1,90.9,2232.9,48.6,37.5,41.6,52.2,80.8
2363,335,"Electrical equipment, appliance and component manufacturing",63,Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2364,335,"Electrical equipment, appliance and component manufacturing",63,Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2365,335,"Electrical equipment, appliance and component manufacturing",63,Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2366,335,"Electrical equipment, appliance and component manufacturing",63,Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2367,335,"Electrical equipment, appliance and component manufacturing",60,Yukon,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2368,335,"Electrical equipment, appliance and component manufacturing",60,Yukon,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2369,335,"Electrical equipment, appliance and component manufacturing",60,Yukon,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2370,335,"Electrical equipment, appliance and component manufacturing",60,Yukon,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2371,335,"Electrical equipment, appliance and component manufacturing",61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2372,335,"Electrical equipment, appliance and component manufacturing",61,Nordwest Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2373,335,"Electrical equipment, appliance and component manufacturing",61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2374,335,"Electrical equipment, appliance and component manufacturing",61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2375,335,"Electrical equipment, appliance and component manufacturing",62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2376,335,"Electrical equipment, appliance and component manufacturing",62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2377,336,Transportation equipment manufacturing,0,Canada,1,Rural,1,Unincorporated,2017,21.1,1.6,16.5,16.7,214.9,59.2,32.4,61.5,68.4,90.4
2378,336,Transportation equipment manufacturing,0,Canada,1,Rural,3,All businesses,2017,10.6,-19.4,4.8,30.2,65.5,33.9,16.9,26.6,39.3,63.4
2379,336,Transportation equipment manufacturing,0,Canada,2,Urban,1,Unincorporated,2017,53.6,8.2,49.6,53.2,496.5,72,55.4,67.6,84,98.4
2380,336,Transportation equipment manufacturing,0,Canada,2,Urban,3,All businesses,2017,3.2,-8.1,6.8,27.5,129.8,39.4,25,35.2,45.6,81.6
2381,336,Transportation equipment manufacturing,15,Altantic,1,Rural,1,Unincorporated,2017,18.3,X,13.1,14.6,127,60.8,26.4,48,83.2,73.7
2382,336,Transportation equipment manufacturing,15,Altantic,1,Rural,3,All businesses,2017,26.7,-14.4,6.6,135,65.5,31.5,28.3,20.6,32.4,51.5
2383,336,Transportation equipment manufacturing,15,Altantic,2,Urban,1,Unincorporated,2017,34.1,X,X,X,X,69.7,X,X,X,X
2384,336,Transportation equipment manufacturing,15,Altantic,2,Urban,3,All businesses,2017,0.8,-6.3,1.6,15.5,48.1,38.2,10.7,42.9,46.5,77.1
2385,336,Transportation equipment manufacturing,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2386,336,Transportation equipment manufacturing,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2387,336,Transportation equipment manufacturing,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2388,336,Transportation equipment manufacturing,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2389,336,Transportation equipment manufacturing,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2390,336,Transportation equipment manufacturing,11,Prince Edward Island,1,Rural,3,All businesses,2017,29,X,20.1,347,X,34.8,X,28.4,36.9,X
2391,336,Transportation equipment manufacturing,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2392,336,Transportation equipment manufacturing,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2393,336,Transportation equipment manufacturing,12,Nova Scotia,1,Rural,1,Unincorporated,2017,16.5,X,X,X,X,47.4,X,X,X,X
2394,336,Transportation equipment manufacturing,12,Nova Scotia,1,Rural,3,All businesses,2017,25.5,-10.5,4.2,89.3,81.5,27.1,29.8,18.6,24.6,40.2
2395,336,Transportation equipment manufacturing,12,Nova Scotia,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2396,336,Transportation equipment manufacturing,12,Nova Scotia,2,Urban,3,All businesses,2017,21.6,-3.5,1.2,32.8,57.8,53.8,59.9,37.8,41.1,77.6
2397,336,Transportation equipment manufacturing,13,New Brunswick,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2398,336,Transportation equipment manufacturing,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2399,336,Transportation equipment manufacturing,13,New Brunswick,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2400,336,Transportation equipment manufacturing,13,New Brunswick,2,Urban,3,All businesses,2017,3,-2731.5,1.7,6.9,16,47.6,-24,42.7,57.7,69.4
2401,336,Transportation equipment manufacturing,24,Québec,1,Rural,1,Unincorporated,2017,11.8,0.3,10.8,24.1,37.3,55.6,47.6,45.9,66.8,77
2402,336,Transportation equipment manufacturing,24,Québec,1,Rural,3,All businesses,2017,9.9,-3.1,5.3,9.2,67.8,34,17.6,27.3,43.1,43.6
2403,336,Transportation equipment manufacturing,24,Québec,2,Urban,1,Unincorporated,2017,50.6,15.9,72,250.8,76.6,67.1,54.3,71.9,65.8,91.7
2404,336,Transportation equipment manufacturing,24,Québec,2,Urban,3,All businesses,2017,-0.5,-10.1,3.4,20.4,136.2,34.5,15.4,34.6,41.6,63.6
2405,336,Transportation equipment manufacturing,35,Ontario,1,Rural,1,Unincorporated,2017,26.9,5.2,17.9,22.5,283.9,54.5,25.3,59.2,84.8,96.5
2406,336,Transportation equipment manufacturing,35,Ontario,1,Rural,3,All businesses,2017,8.5,-11.7,4,33.6,123.2,39.2,22.9,37.8,45,70.6
2407,336,Transportation equipment manufacturing,35,Ontario,2,Urban,1,Unincorporated,2017,58.8,5.7,48,90.8,554.5,75.9,52.9,78.3,87.3,99.8
2408,336,Transportation equipment manufacturing,35,Ontario,2,Urban,3,All businesses,2017,4.6,-6,11.6,30.2,221,41.7,26.4,35.3,50.5,83.9
2409,336,Transportation equipment manufacturing,49,Prairies,1,Rural,1,Unincorporated,2017,18.7,2.2,31.9,18.1,229.1,62.6,51.1,41.3,88.4,100
2410,336,Transportation equipment manufacturing,49,Prairies,1,Rural,3,All businesses,2017,-4.8,-125.3,4,58.7,62,24.7,-17.1,38.3,36.9,63
2411,336,Transportation equipment manufacturing,49,Prairies,2,Urban,1,Unincorporated,2017,28.8,5.2,30,25.7,363.4,82.4,68.7,88.7,86,100
2412,336,Transportation equipment manufacturing,49,Prairies,2,Urban,3,All businesses,2017,0.7,-10.4,2.8,22.1,102.7,40.4,19.8,41.4,39.9,88.6
2413,336,Transportation equipment manufacturing,46,Manitoba,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2414,336,Transportation equipment manufacturing,46,Manitoba,1,Rural,3,All businesses,2017,25.9,-53.9,13.1,89.7,22.2,28.9,14.8,21.2,42,89.5
2415,336,Transportation equipment manufacturing,46,Manitoba,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2416,336,Transportation equipment manufacturing,46,Manitoba,2,Urban,3,All businesses,2017,3.1,-5.9,0.1,6.4,595.5,39.5,19.6,38.7,38.1,96.9
2417,336,Transportation equipment manufacturing,47,Saskatchewan,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2418,336,Transportation equipment manufacturing,47,Saskatchewan,1,Rural,3,All businesses,2017,8.4,X,X,X,X,20.5,X,X,X,X
2419,336,Transportation equipment manufacturing,47,Saskatchewan,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2420,336,Transportation equipment manufacturing,47,Saskatchewan,2,Urban,3,All businesses,2017,15.4,X,X,X,X,34.3,X,X,X,X
2421,336,Transportation equipment manufacturing,48,Alberta,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2422,336,Transportation equipment manufacturing,48,Alberta,1,Rural,3,All businesses,2017,-12.2,-197.4,3.1,36.5,270.6,22.8,-65.5,48.9,32.4,70.3
2423,336,Transportation equipment manufacturing,48,Alberta,2,Urban,1,Unincorporated,2017,25.8,14,26,18.2,275.6,84.9,76.8,95.7,77.9,100
2424,336,Transportation equipment manufacturing,48,Alberta,2,Urban,3,All businesses,2017,-1,-11.4,5,15.9,87.6,41.8,19.5,43.3,44,88.1
2425,336,Transportation equipment manufacturing,59,British Columbia,1,Rural,1,Unincorporated,2017,21.7,3.1,19.4,94.6,1241.9,67.3,60,47.7,73.7,99.1
2426,336,Transportation equipment manufacturing,59,British Columbia,1,Rural,3,All businesses,2017,14.7,-2.9,6.1,33.2,114.1,42.6,25.6,37.6,52,86.7
2427,336,Transportation equipment manufacturing,59,British Columbia,2,Urban,1,Unincorporated,2017,66.2,28.6,76.4,44.6,472.3,64.5,59.4,53.8,80.6,94.3
2428,336,Transportation equipment manufacturing,59,British Columbia,2,Urban,3,All businesses,2017,11.7,-10.3,16.8,35.4,96.4,39.6,35.7,33.6,44.7,74.4
2429,336,Transportation equipment manufacturing,63,Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2430,336,Transportation equipment manufacturing,63,Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2431,336,Transportation equipment manufacturing,63,Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2432,336,Transportation equipment manufacturing,63,Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2433,336,Transportation equipment manufacturing,60,Yukon,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2434,336,Transportation equipment manufacturing,60,Yukon,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2435,336,Transportation equipment manufacturing,60,Yukon,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2436,336,Transportation equipment manufacturing,60,Yukon,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2437,336,Transportation equipment manufacturing,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2438,336,Transportation equipment manufacturing,61,Nordwest Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2439,336,Transportation equipment manufacturing,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2440,336,Transportation equipment manufacturing,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2441,336,Transportation equipment manufacturing,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
2442,336,Transportation equipment manufacturing,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
2443,337,Furniture and related product manufacturing,0,Canada,1,Rural,1,Unincorporated,2017,18.4,3.1,14.6,43.4,60,49.8,36.7,46,57,79.1
2444,337,Furniture and related product manufacturing,0,Canada,1,Rural,3,All businesses,2017,8.2,-5.3,6,28.8,53.7,35.6,28.6,33.3,38.1,66.5
2445,337,Furniture and related product manufacturing,0,Canada,2,Urban,1,Unincorporated,2017,31.9,4,31.9,46,172.4,58.5,45.6,51.9,67.5,90.2
2446,337,Furniture and related product manufacturing,0,Canada,2,Urban,3,All businesses,2017,11,-9.5,7.6,31.1,75.9,38.7,30.4,35.4,41.2,69.9
2447,337,Furniture and related product manufacturing,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2448,337,Furniture and related product manufacturing,15,Altantic,1,Rural,3,All businesses,2017,4.3,-3.2,2.6,20.1,40.6,35.5,28.5,36.3,36.8,53.3
2449,337,Furniture and related product manufacturing,15,Altantic,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2450,337,Furniture and related product manufacturing,15,Altantic,2,Urban,3,All businesses,2017,4.3,-4.5,2.9,20.8,23,37.5,34.6,34.1,38,61.6
2451,337,Furniture and related product manufacturing,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2452,337,Furniture and related product manufacturing,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2453,337,Furniture and related product manufacturing,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2454,337,Furniture and related product manufacturing,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,-3.4,-10.4,-11,2.1,7,40.1,35.5,34.2,42.5,58.3
2455,337,Furniture and related product manufacturing,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2456,337,Furniture and related product manufacturing,11,Prince Edward Island,1,Rural,3,All businesses,2017,10.7,X,X,X,X,23.1,X,X,X,X
2457,337,Furniture and related product manufacturing,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2458,337,Furniture and related product manufacturing,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2459,337,Furniture and related product manufacturing,12,Nova Scotia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2460,337,Furniture and related product manufacturing,12,Nova Scotia,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2461,337,Furniture and related product manufacturing,12,Nova Scotia,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2462,337,Furniture and related product manufacturing,12,Nova Scotia,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2463,337,Furniture and related product manufacturing,13,New Brunswick,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2464,337,Furniture and related product manufacturing,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2465,337,Furniture and related product manufacturing,13,New Brunswick,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2466,337,Furniture and related product manufacturing,13,New Brunswick,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2467,337,Furniture and related product manufacturing,24,Québec,1,Rural,1,Unincorporated,2017,17.3,2.5,15.1,47.8,102.1,44.8,34.8,39.8,51.6,70.7
2468,337,Furniture and related product manufacturing,24,Québec,1,Rural,3,All businesses,2017,6.4,-5.6,3.9,20.9,45.5,31,22.3,30.2,32.2,55.5
2469,337,Furniture and related product manufacturing,24,Québec,2,Urban,1,Unincorporated,2017,31.7,5.2,39.4,56.9,292.4,56.1,45,52.6,59.6,81.6
2470,337,Furniture and related product manufacturing,24,Québec,2,Urban,3,All businesses,2017,7.4,-7,5.1,20.5,50.3,33.3,25.7,29,37.3,63.7
2471,337,Furniture and related product manufacturing,35,Ontario,1,Rural,1,Unincorporated,2017,16.8,2.9,12.4,52.1,43.6,51.5,38.6,49.7,56.3,77.5
2472,337,Furniture and related product manufacturing,35,Ontario,1,Rural,3,All businesses,2017,15.9,-5.3,13.6,32.8,62.8,40.2,34.9,37.5,44,62.3
2473,337,Furniture and related product manufacturing,35,Ontario,2,Urban,1,Unincorporated,2017,31.2,2.5,34.7,42.9,139.1,59,46.7,54,68.4,90.5
2474,337,Furniture and related product manufacturing,35,Ontario,2,Urban,3,All businesses,2017,14.8,-14.4,8.8,47.8,77.2,40.1,31.8,36.3,42.4,70.8
2475,337,Furniture and related product manufacturing,49,Prairies,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2476,337,Furniture and related product manufacturing,49,Prairies,1,Rural,3,All businesses,2017,8.8,-10.7,6.2,31.7,38.6,45.1,39.7,38.8,53.9,73.2
2477,337,Furniture and related product manufacturing,49,Prairies,2,Urban,1,Unincorporated,2017,39.5,5.6,46.6,79.1,482.7,66.3,46.8,61.4,79.9,97.3
2478,337,Furniture and related product manufacturing,49,Prairies,2,Urban,3,All businesses,2017,9.3,-8.8,8.8,29.8,283.8,43.1,33.4,39.8,52,80
2479,337,Furniture and related product manufacturing,46,Manitoba,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2480,337,Furniture and related product manufacturing,46,Manitoba,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2481,337,Furniture and related product manufacturing,46,Manitoba,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2482,337,Furniture and related product manufacturing,46,Manitoba,2,Urban,3,All businesses,2017,7.8,-2.6,15.2,31.3,349.3,36.6,28.4,38.2,43.2,89.8
2483,337,Furniture and related product manufacturing,47,Saskatchewan,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2484,337,Furniture and related product manufacturing,47,Saskatchewan,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2485,337,Furniture and related product manufacturing,47,Saskatchewan,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2486,337,Furniture and related product manufacturing,47,Saskatchewan,2,Urban,3,All businesses,2017,9.5,-4.8,5.9,21.2,49.3,42,45.7,35.1,42.4,61.9
2487,337,Furniture and related product manufacturing,48,Alberta,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2488,337,Furniture and related product manufacturing,48,Alberta,1,Rural,3,All businesses,2017,10.6,-18.3,8.7,32,34,51.9,40.8,47.6,58.1,74.6
2489,337,Furniture and related product manufacturing,48,Alberta,2,Urban,1,Unincorporated,2017,56.5,10.3,89.3,179,601.9,71.5,54.7,68.1,81.9,96.8
2490,337,Furniture and related product manufacturing,48,Alberta,2,Urban,3,All businesses,2017,9.8,-13,8.3,32.7,382.3,45.2,31.8,42.8,57.1,80.8
2491,337,Furniture and related product manufacturing,59,British Columbia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2492,337,Furniture and related product manufacturing,59,British Columbia,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
2493,337,Furniture and related product manufacturing,59,British Columbia,2,Urban,1,Unincorporated,2017,43.7,10,34.5,41.6,588.8,57.9,44.9,46.3,71.7,93.1
2494,337,Furniture and related product manufacturing,59,British Columbia,2,Urban,3,All businesses,2017,15.5,-8.2,11.1,44.3,77.3,41.4,31,40.5,43.5,75.6
2495,337,Furniture and related product manufacturing,63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
2496,337,Furniture and related product manufacturing,63,Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
